22/02/22, 3:05 pm - Messages and calls are end-to-end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them. Tap to learn more.
22/02/22, 3:05 pm - Saifullah RCCiit: <Media omitted>
20/08/23, 9:10 pm - Saifullah RCCiit: Option hi nhi hai slaa
20/08/23, 9:10 pm - .: Nhi hai option
20/08/23, 9:10 pm - .: Lag hi rha tha
20/08/23, 9:11 pm - Saifullah RCCiit: <Media omitted>
25/08/23, 3:58 pm - .: Bhai free ho to bolna amcat ke bare Mai baat krna hai
25/08/23, 3:58 pm - Saifullah RCCiit: Free hai bhai
25/08/23, 4:04 pm - Saifullah RCCiit: 145 questions
101 minutes
25/08/23, 4:04 pm - Saifullah RCCiit: https://prepinsta.com/amcat/
26/08/23, 1:28 pm - Saifullah RCCiit: <Media omitted>
26/08/23, 1:50 pm - Saifullah RCCiit: Bhai aya?
26/08/23, 1:52 pm - .: Bhai bol rha hai aaj nhi ho paye ga
26/08/23, 1:52 pm - .: Kuch kam aagya
26/08/23, 1:52 pm - .: Ek dost ka interview hai aaj usi ka help krna hai
26/08/23, 1:52 pm - Saifullah RCCiit: Aaj hi tou waqt hai sirf
26/08/23, 1:52 pm - .: Kl tk hai na
26/08/23, 1:52 pm - .: ?
26/08/23, 1:52 pm - Saifullah RCCiit: Na aaj 12 tak
26/08/23, 1:52 pm - .: 11.59 27 august
26/08/23, 1:52 pm - Saifullah RCCiit: Tum bhe mtlb abhi nhi doge
26/08/23, 1:52 pm - Saifullah RCCiit: Ohh
26/08/23, 1:52 pm - .: Nhi
26/08/23, 1:53 pm - .: Mgr hm free hai
26/08/23, 1:53 pm - .: Question bhejna
26/08/23, 1:53 pm - Saifullah RCCiit: Ok
26/08/23, 1:53 pm - .: <Media omitted>
26/08/23, 1:53 pm - .: 27 last hai na
26/08/23, 1:54 pm - Saifullah RCCiit: Haa dikhra tou hai
29/08/23, 2:45 pm - Saifullah RCCiit: Kaisa chalra bhai bavistech
29/08/23, 3:00 pm - Saifullah RCCiit: Yes Maaz bhai
29/08/23, 3:00 pm - .: Thik, abhi 1 ghanta pehle test diye abhi result ka wait kr rhe hai
29/08/23, 3:00 pm - Saifullah RCCiit: Go ahead
29/08/23, 3:00 pm - Saifullah RCCiit: Love u
29/08/23, 3:00 pm - Saifullah RCCiit: <Media omitted>
29/08/23, 3:00 pm - Saifullah RCCiit: Phod ke ana
29/08/23, 4:54 pm - Saifullah RCCiit: Hua bhai interview?
29/08/23, 5:04 pm - .: Haan bhai techical hua phir hr hua, phir bethne bola
29/08/23, 5:05 pm - Saifullah RCCiit: Dono hua na tumra
29/08/23, 5:05 pm - Saifullah RCCiit: Bas hogiya mtlb inshallah
29/08/23, 10:00 pm - Saifullah RCCiit: Hua Bhai kch??
29/08/23, 10:00 pm - .: Nhi bhai result nhi aaya
29/08/23, 10:00 pm - .: Tumhara aaj pwc nhi tha na
29/08/23, 10:00 pm - Saifullah RCCiit: Oh kl ayega
29/08/23, 10:00 pm - Saifullah RCCiit: Na
29/08/23, 10:00 pm - .: To test dene nhi aaye
29/08/23, 10:01 pm - .: Company ke wjah se na
29/08/23, 10:01 pm - Saifullah RCCiit: Registration krne bhul gaye the
29/08/23, 10:01 pm - .: Sach mai bhot km CTC de rha hai
29/08/23, 10:01 pm - Saifullah RCCiit: List mai name hi nhi aya 2nd wala
29/08/23, 10:01 pm - Saifullah RCCiit: Wo tou hai bhai intern 8k
29/08/23, 10:02 pm - Saifullah RCCiit: But bhai skill based company hai
29/08/23, 10:02 pm - Saifullah RCCiit: Sikho ge bht
29/08/23, 10:06 pm - Saifullah RCCiit: R3 hua Meraj ka?
29/08/23, 10:08 pm - .: Pta nhi 12 bje to r2 hua tha phir baat nhi hua
29/08/23, 10:08 pm - Saifullah RCCiit: Haa same
30/08/23, 11:26 am - Saifullah RCCiit: Bhai koi aisa project dona  YouTube se hi take resume mai de sake
30/08/23, 11:26 am - Saifullah RCCiit: Or puche tou bata sake ye q banaya kiya isse benefit
30/08/23, 11:53 am - .: Web development pe
30/08/23, 11:53 am - .: Bhai react na?
30/08/23, 11:54 am - Saifullah RCCiit: Ek Ai mai kar lete hai
30/08/23, 11:54 am - Saifullah RCCiit: Job kisme milega
30/08/23, 11:54 am - Saifullah RCCiit: <Media omitted>
30/08/23, 11:54 am - Saifullah RCCiit: https://youtu.be/ffJ38dBzrlY
30/08/23, 11:54 am - Saifullah RCCiit: Ye bana diya
30/08/23, 11:54 am - Saifullah RCCiit: Ab ek AI bana de?
30/08/23, 11:58 am - .: Project ek number hai mgr saas, tailwind nextjs bhot heavy ho jaye ga, yeh sab project faang ke liye acha hoga, abhi keliye 
Ecommerse website hi bnalo full, 
R ai keliye hm khoj re, python to aata hi tum ko, warna c++ mai bhi ai ka bna sakte ho
30/08/23, 11:58 am - Saifullah RCCiit: Haa bhai khoj ke do
30/08/23, 11:58 am - Saifullah RCCiit: Kal parso ara cognizant
30/08/23, 11:59 am - Saifullah RCCiit: Tou chaap ke resume mai dal denge
30/08/23, 12:02 pm - .: https://youtu.be/ZE2DANLfBIs?si=I2c5nrKy6TwmkBsY
30/08/23, 12:02 pm - .: https://youtube.com/playlist?list=PL7yh-TELLS1G9mmnBN3ZSY8hYgJ5kBOg-&si=zVAmaFx_E8xcu4mr
30/08/23, 12:03 pm - .: Fake news wala aaj kal ka mouhol mai acha rhe ga
30/08/23, 12:05 pm - Saifullah RCCiit: Or bhai development mai
30/08/23, 12:06 pm - Saifullah RCCiit: Simple sa
30/08/23, 12:06 pm - Saifullah RCCiit: Kch dedo
30/08/23, 12:06 pm - .: E commerce website best rhe ga
30/08/23, 12:06 pm - Saifullah RCCiit: Ok
30/08/23, 12:07 pm - .: Ek new chiz aaya hai tree js bolke nya nhi hai mgr famous hua, 3d web app banane keliye agr tum aad krdo woh sikh ke to gazab ho jaye ga, 
Mgr risk hai wqr kam hai r usi mai fas gye to time ki barbadi
30/08/23, 12:08 pm - Saifullah RCCiit: Haa wahi baat
30/08/23, 12:08 pm - .: Tree nhi three
30/08/23, 12:08 pm - Saifullah RCCiit: Haa 3d animation
30/08/23, 12:08 pm - Saifullah RCCiit: Sahi rahega na ek web or ek machine learning
30/08/23, 12:09 pm - Saifullah RCCiit: Ya dono web?
30/08/23, 12:09 pm - .: https://youtu.be/_OwJV2xL8M8?si=vhF7TsQUY3e_zhKb
30/08/23, 12:10 pm - .: Ek ml ka bhi krdo , sab web krne wala candidate se kuch to different hona chahiye na
30/08/23, 12:11 pm - Saifullah RCCiit: https://youtu.be/ZqEa8fTxypQ?si=hjJKjViOPCwD5go1
30/08/23, 12:11 pm - Saifullah RCCiit: Haa tab ek ye kar dere
30/08/23, 12:11 pm - .: Bhadiya
30/08/23, 12:11 pm - Saifullah RCCiit: Or ek threejs dhund lere... recruitment mai utna nhi puchega usko bhe nhi ata higa
30/08/23, 12:11 pm - Saifullah RCCiit: <Media omitted>
30/08/23, 12:11 pm - .: Bhot khub
30/08/23, 12:12 pm - .: Three js ka basic sa
30/08/23, 12:13 pm - Saifullah RCCiit: Haa bhai dekha inshallah kar lenge
30/08/23, 12:13 pm - Saifullah RCCiit: Or ye bana dere
30/08/23, 12:14 pm - .: Very dangerous
30/08/23, 12:14 pm - Saifullah RCCiit: <Media omitted>
30/08/23, 10:55 pm - Saifullah RCCiit: https://github.com/Saifullah00/Fake-News-Detection/blob/main/Fake%20News%20Detection.ipynb
30/08/23, 10:55 pm - Saifullah RCCiit: Bhai dekho
30/08/23, 10:55 pm - Saifullah RCCiit: Ek ek line samjh gaye iska
30/08/23, 10:55 pm - Saifullah RCCiit: Sahi rahega na project mai?
30/08/23, 10:56 pm - .: Thik hai hm dekhte hai
30/08/23, 10:56 pm - .: Bhadiya
30/08/23, 10:56 pm - Saifullah RCCiit: <Media omitted>
30/08/23, 11:06 pm - .: bhot bhadiya bhai
30/08/23, 11:06 pm - Saifullah RCCiit: Jazakallah khair tumko bhai path dikhane ke liye
30/08/23, 11:07 pm - .: sift ek baat hai , topic mai zyada tr middle east ka fake news ahi , matlab world and west ke ilawa zyada tr fake hai ,to reginon wala ko bhi rakhte na , usko drop nhi krte to r acha result deta
30/08/23, 11:07 pm - .: chiz bilkul rapchik hai ,
30/08/23, 11:07 pm - Saifullah RCCiit: Kahi ka bhe le lera
30/08/23, 11:07 pm - Saifullah RCCiit: Haa samjhe samhhe
31/08/23, 2:20 pm - Saifullah RCCiit: Select hue bhai???
31/08/23, 2:31 pm - .: Nhi Bhai
31/08/23, 2:32 pm - .: Interview hua
31/08/23, 2:32 pm - .: Woh bhi bhot mushkil
31/08/23, 2:32 pm - .: Hath mai aagya tha
31/08/23, 2:33 pm - Saifullah RCCiit: Arre baap
31/08/23, 2:33 pm - Saifullah RCCiit: Ka pucha tha
31/08/23, 2:33 pm - Saifullah RCCiit: Or tab liya kisko kisko
31/08/23, 2:43 pm - .: Pointer, ml, iot, react, sorting, mera interview 35 mint ka hua tha, phir bola you are overconfident we don't need that type of confidence, 
Phir sab ko ghar bhej diya
31/08/23, 2:43 pm - .: Bola result aajaye ga
31/08/23, 2:45 pm - Saifullah RCCiit: Arre sala e koi baat hua
31/08/23, 2:45 pm - Saifullah RCCiit: <Media omitted>
31/08/23, 2:46 pm - Saifullah RCCiit: Ek tou sala 3lpa upar se aisa attitude
31/08/23, 2:46 pm - Saifullah RCCiit: Sala ka company kharid lenge
01/09/23, 7:20 pm - Saifullah RCCiit: Bhai react app sab bht hard hai
01/09/23, 7:20 pm - Saifullah RCCiit: ML karle yaha jo company ara wo ML project lega
01/09/23, 7:21 pm - Saifullah RCCiit: Usko bana na bht easy hota hai bas python hi python
01/09/23, 7:21 pm - Saifullah RCCiit: <Media omitted>
02/09/23, 3:36 pm - .: bhai soft skills ka cos and module name wgera kya hoga?
02/09/23, 3:37 pm - Saifullah RCCiit: Wo sab blank bha9
02/09/23, 3:37 pm - .: okay
08/09/23, 12:25 am - .: assalam walekum bhai so gye kya?
08/09/23, 12:25 am - Saifullah RCCiit: Wa alaikum assalam wa rahmatullahi wa barakatuh bhai....nhi bhai always hajeez
08/09/23, 12:25 am - .: <Media omitted>
08/09/23, 12:25 am - .: form fill kr kre the is mai kya likhe
08/09/23, 12:26 am - Saifullah RCCiit: Hum de diya NIIT
08/09/23, 12:26 am - Saifullah RCCiit: Paisa diya hai certificate tou de hi dega
08/09/23, 12:27 am - .: technical course hm udemy se kiye hai , mgr certificate nhi mila to technical course dena thik nhi rhe ga na?
08/09/23, 12:27 am - Saifullah RCCiit: Nhi bina certificate ke kch nhi chalega 🫠
08/09/23, 12:27 am - .: okay
08/09/23, 12:27 am - .: shukriya bhai
08/09/23, 12:28 am - Saifullah RCCiit: <Media omitted>
08/09/23, 12:30 am - .: percentage of graduation mai -0.75 kr ke denge ?
08/09/23, 12:30 am - .: ya  direct cgpa *10
08/09/23, 12:30 am - Saifullah RCCiit: Wo jo excel sheet aya
08/09/23, 12:31 am - Saifullah RCCiit: Usme calculated hai
12/09/23, 11:53 am - Saifullah RCCiit: Tum hona bhai?
12/09/23, 11:53 am - Saifullah RCCiit: Demand farm mai
12/09/23, 11:53 am - .: Haan
12/09/23, 11:53 am - .: Tum?
12/09/23, 11:53 am - Saifullah RCCiit: haa
12/09/23, 5:07 pm - Saifullah RCCiit: Cognizant is gathering data about skill sets of upcoming tech talents from the graduating batch of 2024, we are sharing the attached questionnaire with you. @All PRs please share the link with your batch mates and ask to fill up within 9:00 pm today. Submission will be closed after 9:00 pm. Form Link: https://forms.gle/tchRHg6FDmkFqc2QA                                                                                                                                                                                  STUDENTS CAN PROVIDE MULTIPLE RESPONSES IF THEY HAVE MULTIPLE SKILL SETS FROM THE GIVEN LIST. Make sure that there should be only (strictly) one response per student against a single skill set.
12/09/23, 5:07 pm - Saifullah RCCiit: Ka hai bhai e
12/09/23, 5:07 pm - Saifullah RCCiit: Kaise bahare
12/09/23, 5:25 pm - .: Google form mai bharna hai bhai, 
Multiple response kr sakte hai mgr per skill ek response rhe ga
12/09/23, 5:25 pm - .: Hm do kr denge java, python
12/09/23, 5:26 pm - .: <Media omitted>
12/09/23, 5:29 pm - Saifullah RCCiit: Ok yahi samjh na tha
12/09/23, 5:29 pm - Saifullah RCCiit: Or certificate kha se laye
12/09/23, 5:29 pm - Saifullah RCCiit: <Media omitted>
12/09/23, 5:31 pm - Saifullah RCCiit: Bhai dsa one shot dona chitta wala
12/09/23, 5:33 pm - .: Certificate bhi dena hoga?
12/09/23, 5:33 pm - Saifullah RCCiit: Option hai
12/09/23, 5:33 pm - .: Dsa one short hm kiye nhi khi se to pta nhi
12/09/23, 5:33 pm - Saifullah RCCiit: Par optional hai
12/09/23, 5:33 pm - Saifullah RCCiit: <Media omitted>
12/09/23, 5:34 pm - .: Option nhi hai certificate dene ka
12/09/23, 5:35 pm - Saifullah RCCiit: Not done
12/09/23, 5:35 pm - Saifullah RCCiit: <Media omitted>
12/09/23, 7:26 pm - .: abhi form bharne gye to tumhara baat smjh aaya ...
12/09/23, 7:26 pm - .: form bhar diye tum?
12/09/23, 7:26 pm - .: 🙈
12/09/23, 7:38 pm - Saifullah RCCiit: Haa
12/09/23, 7:38 pm - .: ab tum btao kese kese bhade
12/09/23, 7:39 pm - .: free hona
12/09/23, 7:39 pm - Saifullah RCCiit: Haa bhai
12/09/23, 7:39 pm - Saifullah RCCiit: Bhar diya ss dere
12/09/23, 7:39 pm - Saifullah RCCiit: <Media omitted>
12/09/23, 7:39 pm - Saifullah RCCiit: Python
12/09/23, 7:40 pm - Saifullah RCCiit: <Media omitted>
12/09/23, 7:41 pm - .: certification details , not done hoga
12/09/23, 7:41 pm - .: >>
12/09/23, 7:41 pm - .: ??
12/09/23, 7:42 pm - .: and hands on experience through project work/ competition ??
12/09/23, 7:44 pm - Saifullah RCCiit: Not done
12/09/23, 7:53 pm - Saifullah RCCiit: Bhai e C ka code tha
12/09/23, 7:53 pm - .: HM PYTHON MAI LIKH DIYE
12/09/23, 7:53 pm - .: Koye nhi
12/09/23, 7:53 pm - .: Python bhi 2nd sem mai hi tha na
12/09/23, 7:53 pm - .: C to option nhi tha
12/09/23, 7:53 pm - .: ??
12/09/23, 7:54 pm - .: Oracle option hai oracle matlab kya dbms wala na ya cloud wala ya r kuch service??
12/09/23, 7:57 pm - Saifullah RCCiit: Cloud likha hai yaha
12/09/23, 8:00 pm - Saifullah RCCiit: Na
12/09/23, 8:01 pm - Saifullah RCCiit: Ha
13/09/23, 2:35 pm - Saifullah RCCiit: Kab doge bhai test?
13/09/23, 2:48 pm - .: Meraj college gya hai, uske aane ke bad hi.
13/09/23, 2:49 pm - Saifullah RCCiit: Ou hum 12 baje
13/09/23, 2:49 pm - Saifullah RCCiit: Raat
13/09/23, 2:50 pm - .: Kl raat tk time hai
13/09/23, 2:50 pm - Saifullah RCCiit: Ha
13/09/23, 2:51 pm - .: Very nice
13/09/23, 2:51 pm - .: Hm soch re aaj magrib ke bad
13/09/23, 2:51 pm - Saifullah RCCiit: Do do bhai
13/09/23, 2:51 pm - Saifullah RCCiit: Kha li rahoge fir help karoge
13/09/23, 2:51 pm - Saifullah RCCiit: <Media omitted>
13/09/23, 2:51 pm - Saifullah RCCiit: Raat mai
13/09/23, 2:52 pm - .: Ok
13/09/23, 7:22 pm - .: Bhai maventic mai tumhara nam aaya.
Waah 
Thik se test dena 15 ko hai na
13/09/23, 7:22 pm - Saifullah RCCiit: <Media omitted>
13/09/23, 7:22 pm - Saifullah RCCiit: Technical round higaya ye final round hai
13/09/23, 7:23 pm - Saifullah RCCiit: Isse phele bhe aya tha dekhe nhi? <This message was edited>
13/09/23, 7:24 pm - Saifullah RCCiit: Par usko bolenge wfh dega tou lenge warna banglore 4.5 lpa mai nhi jaa sakte single child
13/09/23, 7:24 pm - Saifullah RCCiit: <Media omitted>
13/09/23, 7:25 pm - .: I am sorry babu
13/09/23, 7:26 pm - .: Bhai chale jao, bangalore ka night life sab se best hota hai.
13/09/23, 7:26 pm - Saifullah RCCiit: <Media omitted>
13/09/23, 7:26 pm - Saifullah RCCiit: Gunha ka dawat dero bhai tum
13/09/23, 7:26 pm - Saifullah RCCiit: <Media omitted>
13/09/23, 7:27 pm - .: Mazak tha bhai
13/09/23, 7:27 pm - Saifullah RCCiit: Dar gio
13/09/23, 7:27 pm - .: Mgr lelena bhai
13/09/23, 7:27 pm - Saifullah RCCiit: <Media omitted>
13/09/23, 7:27 pm - Saifullah RCCiit: SAP hai Bhai carrier destroyed or 2 yr bond
13/09/23, 7:27 pm - .: Aaghe acha company aaye ga mgr abhi isko lelena
13/09/23, 7:27 pm - Saifullah RCCiit: Agge baithne hi kha dega
13/09/23, 7:28 pm - Saifullah RCCiit: Isko lene ke baad
13/09/23, 7:28 pm - .: Haan yeh baat to hai college wala kachra kr rha hai
13/09/23, 7:28 pm - Saifullah RCCiit: Haa par sahi bhe hai
13/09/23, 7:28 pm - Saifullah RCCiit: Test de diye tum
13/09/23, 7:29 pm - .: Nhi isha ke bad denge
13/09/23, 7:29 pm - .: Meraj ka kuch na kuch kam aaja rha hai
13/09/23, 7:29 pm - Saifullah RCCiit: Haa tab Anupriya bhe degi boldo grp mao
13/09/23, 7:29 pm - .: 9.30 bje tk
13/09/23, 7:29 pm - Saifullah RCCiit: <Media omitted>
13/09/23, 11:01 pm - Saifullah RCCiit: Kaisa gaya bhai
13/09/23, 11:14 pm - .: Mst
13/09/23, 11:14 pm - .: Question moderate level ka tha
13/09/23, 11:14 pm - .: Abhi mat dena tum log
13/09/23, 11:14 pm - Saifullah RCCiit: Heaby heaby bhai 💯
13/09/23, 11:15 pm - .: Hm answer likhe hai eough page mai
13/09/23, 11:15 pm - Saifullah RCCiit: Ans rakh te na
13/09/23, 11:15 pm - Saifullah RCCiit: Ye yee
13/09/23, 11:15 pm - .: Room jake bhej deee
13/09/23, 11:15 pm - Saifullah RCCiit: Haa 12 baje denge
13/09/23, 11:15 pm - Saifullah RCCiit: Okok
13/09/23, 11:15 pm - .: 10 se 15 hard question tha woh tukka lagaye
13/09/23, 11:15 pm - .: Baki shi tha
13/09/23, 11:15 pm - .: Wqt hi hm dera
13/09/23, 11:15 pm - Saifullah RCCiit: Haa utna tou chalta hai
13/09/23, 11:15 pm - Saifullah RCCiit: Wahi baat
13/09/23, 11:15 pm - .: 10  15 nhi 10 almost
13/09/23, 11:16 pm - Saifullah RCCiit: Sabka same question?
13/09/23, 11:16 pm - .: Set A tha mera
13/09/23, 11:16 pm - .: Pta nhi
13/09/23, 11:16 pm - .: Mera and meraj ka same tha
13/09/23, 11:16 pm - Saifullah RCCiit: Jaa sala 12 ke baad chng na hojaye
13/09/23, 11:16 pm - Saifullah RCCiit: Haa same ara
13/09/23, 11:16 pm - Saifullah RCCiit: Sabka set 1
13/09/23, 11:16 pm - Saifullah RCCiit: Jake yaad se dena
13/09/23, 11:17 pm - .: Bhai 15 mint mai jare
13/09/23, 11:17 pm - .: Bikul bhai bolne ki baat hai
13/09/23, 11:17 pm - .: Mgr bhot ganda likha hua hai
13/09/23, 11:17 pm - Saifullah RCCiit: Chalega
13/09/23, 11:18 pm - Saifullah RCCiit: Cheating mai dimag hi na ho faida ka
13/09/23, 11:45 pm - .: bhai pehle register and camera check krta hai to shuru jaldi hi krna
13/09/23, 11:45 pm - Saifullah RCCiit: Oh ok
14/09/23, 1:06 am - Saifullah RCCiit: Jazakallah khair bhai
15/09/23, 5:36 pm - Saifullah RCCiit: Ek sums diya tha bhai Array ka nhi bana paya
15/09/23, 5:36 pm - Saifullah RCCiit: Lene wala p pal pura
15/09/23, 5:36 pm - Saifullah RCCiit: Bht humble tha par hum lol
15/09/23, 5:37 pm - Saifullah RCCiit: https://brainly.in/question/52179439
15/09/23, 5:37 pm - Saifullah RCCiit: Ye diya tha
15/09/23, 8:02 pm - .: Logic de diye the na?
15/09/23, 8:02 pm - .: To ho jaye ga inshallah,
15/09/23, 8:02 pm - .: Dua kro
15/09/23, 8:10 pm - .: nhi bhai ho jaye ga , sach bataye to kis bases par judge krta hai pta nhi , logic de diye na to positive rho.
15/09/23, 8:35 pm - Saifullah RCCiit: Na nhi diye 😅
23/09/23, 2:10 pm - .: This is to inform you that  RCC Institute of Information Technology is going to organize a Integrated Virtual Campus Drive by " Accops Systems ” for the students of 2024 passed out batch B.Tech ( CSE, IT, ECE ) & MCA.

NOTE : Company presentation as attached ( PDF file )


Recruitment/Selection Process:


Accops Systems will follow the following Selection Procedure while recruiting the candidates against the vacancies as mentioned below:

Step 01 : Interested candidates have to apply online at the link below. Company will also conduct a Pre-recruitment briefing to the candidates as and when required.

Step 02 : Database Screening Round ( To be conducted by recruiting company officials | Optional).

Step 03 : Online Test ( Aptitude / Reasoning | Elimination Round | Optional).

Step 04 : Company Presentation & Q&A session ( To be conducted by recruiting company officials | Optional | Virtual Mode).
Step 05 : Online Test ( Aptitude / Reasoning / Technical Test To be conducted by recruiting company officials | Elimination Round).
Step 06 : Group Discussion/Communication Round (To be conducted by recruiting company officials | Optional | Elimination Round | Virtual Mode).
Step 07 : HR & Technical Interview Rounds (To be conducted by recruiting company officials | Elimination Round | Virtual Mode).

Step 08 : Finalization of candidates & declaration of final selected candidates list.
Step 09 : Offer letters/letter of intent (LOI) of hiring/selecting the candidate will be issued subsequently.
Step 10 : On boarding.

The eligible unplaced students (list attached), who are interested to participate in this campus placement drive, must fill up the following Google form by September 25 (MONDAY), 2023 till 10.00 AM.

Registration Link for interested Candidates : https://forms.gle/V6zsTwK4TqbDuZYn9

Last Date of Submission of Data / Online Application : 25.09.2023 ( Monday by 10.00 am )

Find attached the eligible candidate list.
23/09/23, 2:10 pm - .: Yeh wala bhar diye bhai
23/09/23, 2:10 pm - .: ?
23/09/23, 2:10 pm - Saifullah RCCiit: Haa bhai
23/09/23, 2:11 pm - Saifullah RCCiit: Abhi bhai devops sikhre
23/09/23, 2:11 pm - Saifullah RCCiit: <Media omitted>
23/09/23, 2:14 pm - .: Very beautiful
23/09/23, 2:14 pm - .: Kha se
23/09/23, 2:15 pm - .: Full devops from scratch
23/09/23, 2:15 pm - Saifullah RCCiit: Durga soft devops
23/09/23, 2:15 pm - Saifullah RCCiit: Haa
23/09/23, 2:15 pm - Saifullah RCCiit: https://youtube.com/playlist?list=PLhNrFKat_aeIogDQc0xnEiZ2TLDKzZCEM&si=eDw8GApdBweTSLzx
23/09/23, 2:15 pm - Saifullah RCCiit: Or e aunty se
23/09/23, 2:15 pm - Saifullah RCCiit: https://youtube.com/playlist?list=PLy7NrYWoggjxtN4YbSMYFFdpaxb-fR4zC&si=YoJNOJuVXOBKKQ6I
23/09/23, 2:16 pm - .: Nice
23/09/23, 2:16 pm - Saifullah RCCiit: Dill se bolre tou 🐣
23/09/23, 2:17 pm - .: Yes
23/09/23, 2:17 pm - Saifullah RCCiit: <Media omitted>
23/09/23, 2:17 pm - .: Kyu esa lga hm dil se nhi bolle
23/09/23, 2:17 pm - .: https://paypal.eightfold.ai/careers/job/274895394546-software-engineer-1-2024-graduate-position-bangalore-karnataka-india?domain=paypal.com
23/09/23, 2:18 pm - Saifullah RCCiit: <Media omitted>
23/09/23, 2:19 pm - Saifullah RCCiit: Mtlb dsa, dev waghera karna chaiye tha or hum kar re Devops
23/09/23, 2:19 pm - Saifullah RCCiit: <Media omitted>
23/09/23, 2:19 pm - Saifullah RCCiit: Tum ka preparation kar re kch idea do.... leetcode tou solve nhi horis
23/09/23, 2:21 pm - .: Nhi bhai bhot acha hai
23/09/23, 2:22 pm - .: Hm sach btaye to abhi kuch nhi krre
23/09/23, 2:22 pm - .: Sach mai kbhi kbhi dil mai aata hai to leetcode solve kr lete hai
23/09/23, 2:22 pm - Saifullah RCCiit: Haa bhai wahi chalra bas
23/09/23, 2:22 pm - Saifullah RCCiit: <Media omitted>
23/09/23, 2:23 pm - Saifullah RCCiit: pwc ka yaad ara
23/09/23, 2:23 pm - .: I can feel
23/09/23, 2:23 pm - Saifullah RCCiit: <Media omitted>
23/09/23, 2:23 pm - Saifullah RCCiit: 55 selection
23/09/23, 2:23 pm - .: Nhi
23/09/23, 2:23 pm - Saifullah RCCiit: Humko
23/09/23, 2:24 pm - .: Woh baat nhi bas, jetna aata hai usmai ho jana chahiye kisi company main agr nhi hua to matlab kismat kharab hai
23/09/23, 2:24 pm - .: Aaghe r kya kre
23/09/23, 2:24 pm - .: Konsa google mai jana hai
23/09/23, 2:24 pm - Saifullah RCCiit: Wahi baat hai na...itna company ara chal jara nhi hoga tou kaisa hoga
23/09/23, 2:24 pm - Saifullah RCCiit: Ekdam same 🥹
23/09/23, 2:25 pm - Saifullah RCCiit: Accha ye batao bhai
23/09/23, 2:25 pm - Saifullah RCCiit: Devops mai Salesforce
23/09/23, 2:25 pm - Saifullah RCCiit: Lagega?
23/09/23, 2:25 pm - Saifullah RCCiit: Ya cloud se work hojata hai
23/09/23, 2:25 pm - .: Utha idea nhi hai bhai
23/09/23, 2:25 pm - Saifullah RCCiit: LinkedIn mai tab kisi ko puchte hai
23/09/23, 2:26 pm - Saifullah RCCiit: Bht connection hogaya devops se
23/09/23, 2:26 pm - Saifullah RCCiit: <Media omitted>
23/09/23, 2:26 pm - .: Mgr pechle sal ek dost industry mai  hai woh bola tha mujhe devops krne ya mlops krne, do no bhot demand mai hai
23/09/23, 2:26 pm - Saifullah RCCiit: Oii hoii majje
23/09/23, 2:27 pm - .: Yeh boy
23/09/23, 2:27 pm - Saifullah RCCiit: Thk tab isi ko sahi se karenge accha bhe hai maja ara
29/09/23, 1:36 pm - .: Assalam walikum bhau
29/09/23, 1:36 pm - .: Bhai
29/09/23, 1:36 pm - .: Free ho
29/09/23, 1:37 pm - .: Wepro ke bare mai puchna tha test de diye
29/09/23, 1:37 pm - .: ?
29/09/23, 1:37 pm - Saifullah RCCiit: Wa alaikum assalam wa rahmatullahi wa barakatuh bhai
29/09/23, 1:37 pm - Saifullah RCCiit: Tumko hi karne wale the
29/09/23, 1:37 pm - Saifullah RCCiit: Na nhi diya
29/09/23, 1:37 pm - Saifullah RCCiit: Tum de diye
29/09/23, 1:38 pm - .: Nhi diye
29/09/23, 1:38 pm - .: 2.30 se denge
29/09/23, 1:38 pm - Saifullah RCCiit: Tou abhi hum dede?
29/09/23, 1:39 pm - .: Dedo doge to
29/09/23, 1:39 pm - Saifullah RCCiit: Tum free?
29/09/23, 1:39 pm - Saifullah RCCiit: Code batane ke liye
29/09/23, 1:39 pm - Saifullah RCCiit: <Media omitted>
29/09/23, 1:40 pm - .: Dekho 1.45 se tum doge 3.45 tk r hm 2.30 se shuru krenge
29/09/23, 1:40 pm - .: To time to collapse ho jaye ga
29/09/23, 1:40 pm - .: 5 bje tk time hai risk nhi lenge isliye 2.30 shuru krenge
29/09/23, 1:40 pm - Saifullah RCCiit: Na code tou hum abhi de dnege tumko
29/09/23, 1:41 pm - .: Oh
29/09/23, 1:41 pm - Saifullah RCCiit: Code tou 10 min mai ban jaga
29/09/23, 1:41 pm - .: Inshallah
29/09/23, 1:41 pm - Saifullah RCCiit: Denge tab?
29/09/23, 1:41 pm - .: Agr question favourable rha to
29/09/23, 1:41 pm - .: Haan dedo
29/09/23, 1:41 pm - Saifullah RCCiit: Haa inshallah rahega
29/09/23, 1:41 pm - .: Chatak
29/09/23, 1:41 pm - Saifullah RCCiit: Ok laptop open kar re
29/09/23, 1:48 pm - Saifullah RCCiit: <Media omitted>
29/09/23, 1:49 pm - Saifullah RCCiit: <Media omitted>
29/09/23, 1:49 pm - Saifullah RCCiit: <Media omitted>
29/09/23, 1:49 pm - Saifullah RCCiit: <Media omitted>
29/09/23, 1:50 pm - Saifullah RCCiit: 1
29/09/23, 1:51 pm - Saifullah RCCiit: 2 kardo bhai
